angular_velocity,raw_current,read_current,timestamp
-404.8465881347656,-6633,2948,1741268914.9601884
-405.47491455078125,-6558,3075,1741268914.9601884
-411.1297607421875,-6678,3063,1741268914.9601884
-425.37164306640625,-7389,3179,1741268914.9755714
-430.398193359375,-6996,3383,1741268914.9755714
-435.2153015136719,-7824,3338,1741268914.976083
-439.6135559082031,-7870,3494,1741268914.976083
-448.2005615234375,-7808,3628,1741268914.990962
-455.216796875,-7855,3601,1741268914.990962
-463.6990966796875,-6562,3592,1741268914.9914892
-467.468994140625,-7198,3524,1741268914.9914892
-473.6474609375,-6304,3322,1741268915.006374
-481.5014343261719,-5767,3183,1741268915.006374
-484.95721435546875,-5890,3160,1741268915.006374
-484.11944580078125,-5787,3086,1741268915.0218406
-482.1297607421875,-5019,2874,1741268915.0218406
-481.5014343261719,-4678,2639,1741268915.0218406
-476.8937683105469,-4964,2506,1741268915.0218406
-464.6415710449219,-4402,2300,1741268915.0372224
-467.468994140625,-4643,2099,1741268915.0372224
-465.6887512207031,-3556,2143,1741268915.0372224
-452.38934326171875,-3549,1852,1741268915.0372224
-433.95867919921875,-3633,1695,1741268915.052699
-418.7743225097656,-2622,1370,1741268915.052699
-410.08258056640625,-2312,1077,1741268915.052699
-394.0604553222656,-2654,1026,1741268915.052699
-374.7920227050781,-2961,1125,1741268915.068241
-358.7698974609375,-2790,1186,1741268915.068241
-351.33477783203125,-2962,1102,1741268915.068241
-342.7477722167969,-3447,1111,1741268915.0687828
-325.468994140625,-3121,1226,1741268915.083949
-308.8185729980469,-3501,1073,1741268915.083949
-294.99554443359375,-3206,1054,1741268915.083949
-283.7905578613281,-3136,995,1741268915.083949
-271.95721435546875,-3078,946,1741268915.0995986
-258.6578063964844,-3609,911,1741268915.0995986
-247.6622314453125,-4292,1032,1741268915.0995986
-233.00146484375,-4278,1100,1741268915.0995986
-225.35691833496094,-4041,1001,1741268915.1148834
-219.3878936767578,-4368,1004,1741268915.1148834
-211.32447814941406,-4148,954,1741268915.1148834
-206.92623901367188,-3785,861,1741268915.115388
-195.30235290527344,-3465,833,1741268915.1299887
-192.0560302734375,-3444,818,1741268915.1299887
-178.6519012451172,-3778,816,1741268915.1299887
-173.6253662109375,-3478,631,1741268915.1452854
-157.60324096679688,-2455,523,1741268915.1452854
-138.1253662109375,-1550,336,1741268915.1452854
-121.68435668945312,-896,154,1741268915.1452854
-96.4468994140625,-582,102,1741268915.160539
-76.55014038085938,17,41,1741268915.1610441
-45.4483757019043,42,31,1741268915.1610441
-16.2315616607666,-60,31,1741268915.1610441
5.864306449890137,-363,27,1741268915.1761098
19.687314987182617,-1046,23,1741268915.1761098
24.29498291015625,-1623,15,1741268915.1761098
22.305309295654297,-2288,18,1741268915.1761098
20.734512329101562,-2552,24,1741268915.1919131
12.04277229309082,-2732,48,1741268915.1919131
2.094395160675049,-2834,77,1741268915.1919131
-3.769911289215088,-2802,88,1741268915.1919131
-4.921828746795654,-2699,91,1741268915.207732
-3.560471773147583,-2675,86,1741268915.207732
-0.942477822303772,-2547,75,1741268915.207732
0.0,-2547,73,1741268915.207732
-0.3141592741012573,-2609,75,1741268915.223182
0.0,-2802,81,1741268915.223182
0.0,-2934,87,1741268915.223686
0.0,-3320,98,1741268915.223686
-0.7330383062362671,-3628,109,1741268915.2390738
-1.9896754026412964,-3818,123,1741268915.2390738
-3.1415927410125732,-3897,141,1741268915.2390738
-4.188790321350098,-4067,157,1741268915.2390738
-5.9690260887146,-4016,155,1741268915.2540288
-6.387905120849609,-4126,165,1741268915.254533
-4.188790321350098,-3945,152,1741268915.254533
-0.5235987901687622,-3703,122,1741268915.2699413
0.0,-3630,111,1741268915.2699413
0.0,-3437,114,1741268915.2699413
0.0,-3411,104,1741268915.2699413
0.0,-3219,98,1741268915.285597
0.0,-2880,88,1741268915.285597
0.20943951606750488,-2615,76,1741268915.285597
0.8377580642700195,-2231,67,1741268915.285597
2.094395160675049,-1891,53,1741268915.3014026
4.2935099601745605,-1585,41,1741268915.3014026
5.654867172241211,-1341,34,1741268915.3014026
6.2831854820251465,-1206,33,1741268915.3014026
7.644542217254639,-1141,30,1741268915.3167663
7.644542217254639,-992,29,1741268915.3167663
6.702064514160156,-1009,31,1741268915.3167663
5.445427417755127,-942,31,1741268915.3167663
4.2935099601745605,-826,30,1741268915.3321865
3.2463126182556152,-744,31,1741268915.3321865
3.2463126182556152,-679,30,1741268915.3321865
4.2935099601745605,-745,29,1741268915.3326912
5.026548385620117,-649,29,1741268915.3475502
5.026548385620117,-459,29,1741268915.3475502
5.026548385620117,-86,28,1741268915.348054
6.702064514160156,212,30,1741268915.348054
8.482300758361816,523,30,1741268915.362973
13.927727699279785,1366,47,1741268915.362973
23.66666603088379,1530,74,1741268915.362973
28.902652740478516,1855,107,1741268915.362973
39.374629974365234,1713,126,1741268915.3789303
52.988197326660156,2123,157,1741268915.3790085
51.20796203613281,2120,151,1741268915.3790085
48.5899658203125,1685,144,1741268915.3790085
47.01917266845703,1821,129,1741268915.3939178
42.20206069946289,1773,123,1741268915.3939178
41.57374572753906,1870,113,1741268915.3939178
30.8923282623291,1792,99,1741268915.409641
24.29498291015625,1868,90,1741268915.409641
16.859880447387695,2172,88,1741268915.4101532
14.451326370239258,2492,93,1741268915.4101532
11.519173622131348,2963,97,1741268915.4247012
12.04277229309082,3553,128,1741268915.4247012
14.6607666015625,3902,173,1741268915.4247012
23.14306640625,4466,242,1741268915.4247012
29.53097152709961,4841,304,1741268915.4407012
41.78318405151367,5628,354,1741268915.4407012
44.40117645263672,6133,473,1741268915.4407012
52.77875900268555,6729,582,1741268915.4407012
53.61651611328125,6858,669,1741268915.4559114
67.43952178955078,7325,786,1741268915.4559114
62.83185577392578,7578,770,1741268915.4564536
72.6755142211914,7756,864,1741268915.4564536
77.70205688476562,7976,938,1741268915.471818
76.44542694091797,8036,990,1741268915.471818
87.85987854003906,7986,1084,1741268915.471818
87.12683868408203,8056,1117,1741268915.471818
87.85987854003906,8047,1072,1741268915.487072
84.7182846069336,8010,1111,1741268915.487072
87.3362808227539,7896,1053,1741268915.4875772
77.9114990234375,7931,954,1741268915.4875772
70.26696014404297,7828,913,1741268915.5025578
63.460174560546875,7823,909,1741268915.5025578
59.376102447509766,7918,814,1741268915.5025578
51.836280822753906,8067,827,1741268915.5025578
54.977874755859375,8335,862,1741268915.51762
51.836280822753906,8326,873,1741268915.51762
52.56931686401367,8459,864,1741268915.51762
53.61651611328125,8388,931,1741268915.532908
62.20353698730469,8689,976,1741268915.532908
63.04129409790039,8516,969,1741268915.532908
67.23008728027344,8493,1005,1741268915.532908
68.8008804321289,8321,1024,1741268915.5480335
73.09439086914062,8298,999,1741268915.5480335
74.036865234375,8081,1008,1741268915.5480335
78.64453887939453,7935,1030,1741268915.5480335
72.25662994384766,7872,994,1741268915.563554
76.65486145019531,7740,925,1741268915.563554
71.83775329589844,7743,974,1741268915.563554
78.43509674072266,7224,891,1741268915.563554
71.62831115722656,7330,808,1741268915.579044
62.20353698730469,7200,781,1741268915.579044
64.61209106445312,7116,729,1741268915.579044
54.035396575927734,6781,656,1741268915.579044
51.836280822753906,6893,651,1741268915.5943975
41.78318405151367,7201,639,1741268915.5943975
44.40117645263672,7201,614,1741268915.594939
37.90855407714844,7134,566,1741268915.594939
33.30088424682617,7314,587,1741268915.6096396
36.54719543457031,7163,565,1741268915.6096396
35.18583679199219,7058,561,1741268915.6096396
34.55752182006836,7084,596,1741268915.6251981
42.411502838134766,7135,615,1741268915.6251981
39.584068298339844,7058,583,1741268915.6251981
36.12831497192383,7121,591,1741268915.6257021
37.175514221191406,7193,591,1741268915.6405485
34.138641357421875,7311,580,1741268915.6405485
31.520647048950195,7474,579,1741268915.6410527
35.91887664794922,7662,618,1741268915.6410527
30.578168869018555,7659,618,1741268915.6559024
31.311206817626953,8000,647,1741268915.6559024
36.12831497192383,8186,717,1741268915.6559024
33.51032257080078,8327,776,1741268915.6559024
38.11799240112305,8463,801,1741268915.671132
48.799407958984375,8643,840,1741268915.671132
41.78318405151367,8610,852,1741268915.671132
46.39085388183594,8398,819,1741268915.671132
45.34365463256836,8234,802,1741268915.686716
45.13421630859375,8289,819,1741268915.686716
51.836280822753906,8209,797,1741268915.686716
40.317108154296875,8164,745,1741268915.686716
41.99262237548828,7820,741,1741268915.702683
38.74631118774414,7658,698,1741268915.702683
31.939525604248047,7314,631,1741268915.702683
25.132741928100586,6946,501,1741268915.7031882
23.66666603088379,6593,480,1741268915.718175
14.870205879211426,6142,373,1741268915.718175
6.911503791809082,5474,269,1741268915.7186792
1.0471975803375244,5123,211,1741268915.7333484
-0.5235987901687622,4732,187,1741268915.7338548
0.6283185482025146,4588,173,1741268915.7338548
1.884955644607544,4158,169,1741268915.7338548
3.455751895904541,3722,143,1741268915.748945
3.874630928039551,3218,119,1741268915.748945
3.665191650390625,2719,87,1741268915.748945
0.20943951606750488,2083,72,1741268915.748945
-0.942477822303772,1626,54,1741268915.7641776
-0.5235987901687622,1371,44,1741268915.7641776
-1.3613568544387817,1050,39,1741268915.7641776
-3.9793508052825928,542,28,1741268915.7641776
-9.738937377929688,171,27,1741268915.7796843
-15.81268310546875,-302,28,1741268915.7796843
-23.247785568237305,-1334,42,1741268915.7796843
-28.58849334716797,-2146,93,1741268915.7801883
-41.259586334228516,-2850,182,1741268915.7950106
-58.95722198486328,-3181,290,1741268915.7950106
-64.9262466430664,-3776,336,1741268915.7950106
-75.92182159423828,-3832,386,1741268915.7950106
-79.5870132446289,-3639,388,1741268915.8104298
-83.14749145507812,-3814,420,1741268915.8104298
-94.77137756347656,-3927,459,1741268915.8104298
-90.79203033447266,-3944,460,1741268915.8104298
-96.86577606201172,-4333,490,1741268915.825837
-95.60913848876953,-4247,531,1741268915.825837
-100.00736999511719,-3995,536,1741268915.825837
-94.2477798461914,-4456,516,1741268915.8414629
-90.58258819580078,-4828,549,1741268915.8414629
-86.81268310546875,-5191,571,1741268915.8414629
-83.77580261230469,-5646,608,1741268915.8414629
-85.97492218017578,-6422,711,1741268915.8570921
-88.38347625732422,-6860,863,1741268915.8570921
-91.83922576904297,-8046,879,1741268915.8576467
-101.0545654296875,-8732,1196,1741268915.8576467
-110.4793472290039,-9427,1503,1741268915.8725138
-125.34954833984375,-10071,1715,1741268915.8725138
-136.13568115234375,-9930,1837,1741268915.873026
-149.9586944580078,-10609,2172,1741268915.873026
-167.8657684326172,-11321,2320,1741268915.887792
-183.46900939941406,-11593,2587,1741268915.887792
-198.86282348632812,-11188,2924,1741268915.887792
-217.18878173828125,-11376,3172,1741268915.887792
-233.62977600097656,-10998,3331,1741268915.903475
-254.2595672607422,-11368,3562,1741268915.903475
-266.51177978515625,-11247,3737,1741268915.903475
-282.5339050292969,-12137,3820,1741268915.9039803
-301.5928955078125,-12222,3979,1741268915.9189653
-321.4896545410156,-11268,4328,1741268915.9189653
-340.3392028808594,-11060,4257,1741268915.9189653
-355.7330322265625,-9602,4182,1741268915.919487
-368.1946716308594,-8945,4017,1741268915.934921
-371.755126953125,-7839,3492,1741268915.934921
-370.8126525878906,-7194,2871,1741268915.934921
-370.393798828125,-6262,2408,1741268915.934921
-370.60321044921875,-5208,2305,1741268915.950239
-358.5604553222656,-4015,1762,1741268915.950239
-339.92034912109375,-3232,1362,1741268915.950239
-320.4424743652344,-2791,1025,1741268915.950239
-300.0220947265625,-2001,649,1741268915.965731
-277.5073547363281,-1542,568,1741268915.965731
-250.2802276611328,-1998,448,1741268915.9662502
-219.5973358154297,-2714,503,1741268915.9811306
-183.05014038085938,-2811,556,1741268915.9811306
-162.21090698242188,-3739,600,1741268915.9811306
-154.35691833496094,-4434,665,1741268915.9811306
-144.19911193847656,-5280,747,1741268915.9965346
-128.072265625,-5885,902,1741268915.9965346
-122.10324096679688,-6780,1057,1741268915.9965346
-117.70500946044922,-7768,1210,1741268915.997045
-124.09291076660156,-8556,1334,1741268916.0119872
-138.3347930908203,-8989,1547,1741268916.0119872
-145.7698974609375,-9061,1700,1741268916.0119872
-155.61355590820312,-9290,1801,1741268916.0119872
-169.85545349121094,-8820,2011,1741268916.0273254
-186.71533203125,-8522,2103,1741268916.0273254
-202.73745727539062,-8938,2183,1741268916.0278306
-222.9483642578125,-8248,2119,1741268916.0278306
-236.77137756347656,-7326,1979,1741268916.0428746
-243.68287658691406,-6888,1916,1741268916.0428746
-245.46311950683594,-6069,1759,1741268916.0433822
-241.7979278564453,-6462,1610,1741268916.0433822
-232.1636962890625,-6227,1575,1741268916.05809
-220.53981018066406,-6510,1520,1741268916.05809
-209.5442352294922,-6873,1582,1741268916.05809
-202.94688415527344,-7841,1747,1741268916.073466
-202.94688415527344,-8699,1997,1741268916.073466
-206.08848571777344,-9746,2235,1741268916.073983
-209.5442352294922,-10103,2542,1741268916.073983
-216.7698974609375,-10386,2948,1741268916.0890472
-231.01177978515625,-10537,3157,1741268916.0890472
-248.81414794921875,-11497,3291,1741268916.0895774
-254.8878936767578,-11116,3547,1741268916.0895774
-262.5324401855469,-11231,3617,1741268916.1046436
-275.72711181640625,-11588,3583,1741268916.1046436
-283.58111572265625,-10835,3634,1741268916.1046436
-297.6135559082031,-10287,3699,1741268916.1046436
-302.9542541503906,-10125,3473,1741268916.119841
-308.3996887207031,-9939,3490,1741268916.119841
-301.17401123046875,-9558,3339,1741268916.119841
-300.7551574707031,-8879,3096,1741268916.119841
-303.3731384277344,-8186,2750,1741268916.1352348
-305.3628234863281,-7673,2851,1741268916.1352348
-310.3893737792969,-8074,2764,1741268916.1352348
-311.8554382324219,-6799,2747,1741268916.1352348
-298.5560302734375,-5815,1956,1741268916.1506038
-281.3819885253906,-4883,1619,1741268916.1506038
-268.92034912109375,-4626,1498,1741268916.1511538
-256.2492370605469,-4128,1357,1741268916.1511538
-241.06488037109375,-3487,1054,1741268916.1658497
-220.53981018066406,-3110,858,1741268916.1658497
-197.92034912109375,-2931,629,1741268916.1663547
-158.4409942626953,-2988,491,1741268916.1814306
-127.33922576904297,-3000,441,1741268916.1814306
-100.4262466430664,-4254,423,1741268916.1814306
-75.92182159423828,-4687,485,1741268916.1819355
-61.67993927001953,-5029,447,1741268916.196964
-45.867252349853516,-5507,411,1741268916.196964
-34.871681213378906,-5712,438,1741268916.196964
-23.980825424194336,-5898,366,1741268916.196964
-15.603243827819824,-5919,322,1741268916.212626
-6.806784152984619,-5676,276,1741268916.212626
0.20943951606750488,-5480,234,1741268916.212626
0.20943951606750488,-5468,220,1741268916.212626
-0.3141592741012573,-5458,228,1741268916.2281039
0.0,-5515,231,1741268916.2281039
0.0,-5010,202,1741268916.2286415
0.20943951606750488,-4735,175,1741268916.2286415
0.0,-4269,169,1741268916.2436907
1.0471975803375244,-3747,132,1741268916.2436907
2.6179938316345215,-3225,98,1741268916.2442255
5.654867172241211,-2633,67,1741268916.2442255
8.691740036010742,-2470,50,1741268916.258998
13.299408912658691,-2146,34,1741268916.258998
15.498523712158203,-2034,31,1741268916.258998
18.325958251953125,-1817,26,1741268916.2742183
19.896753311157227,-1547,22,1741268916.2747402
17.069320678710938,-1304,22,1741268916.2747402
16.126842498779297,-755,22,1741268916.2747402
18.116518020629883,-441,23,1741268916.2747402
20.31563377380371,6,24,1741268916.2898986
24.504423141479492,178,32,1741268916.2898986
24.29498291015625,561,39,1741268916.2904027
26.494098663330078,1408,66,1741268916.305792
36.54719543457031,1437,89,1741268916.305792
48.17108917236328,2243,137,1741268916.305792
53.61651611328125,2684,204,1741268916.305792
65.4498519897461,3307,281,1741268916.3215952
65.86872863769531,3487,331,1741268916.3215952
76.86430358886719,3378,359,1741268916.3215952
81.26253509521484,3573,365,1741268916.3215952
81.47196960449219,4113,423,1741268916.3367832
83.88052368164062,4546,493,1741268916.3367832
85.87020111083984,5039,567,1741268916.3367832
84.7182846069336,6145,669,1741268916.3367832
84.92772674560547,6863,755,1741268916.3526454
84.7182846069336,8071,928,1741268916.3526454
94.14305877685547,8673,1163,1741268916.3526454
103.14896392822266,9482,1462,1741268916.3526454
118.33332824707031,9443,1695,1741268916.368109
127.23450469970703,9994,1718,1741268916.368109
143.25662231445312,10723,2025,1741268916.368109
149.64453125,10973,2291,1741268916.3686383
157.91738891601562,11027,2356,1741268916.3835223
172.89231872558594,11814,2690,1741268916.3835223
177.49998474121094,11501,2812,1741268916.3835223
192.3701934814453,11679,2896,1741268916.38404
206.19320678710938,11533,3156,1741268916.3986382
217.0840606689453,12090,3371,1741268916.3986382
227.24188232421875,11586,3444,1741268916.399142
239.07521057128906,11690,3436,1741268916.399142
247.76695251464844,11301,3687,1741268916.4139698
257.19171142578125,11247,3530,1741268916.4139698
258.9719543457031,10874,3478,1741268916.4139698
264.4173889160156,11374,3566,1741268916.4300358
260.9616394042969,10917,3477,1741268916.4300358
264.4173889160156,10478,3307,1741268916.4300358
266.1976318359375,10143,3330,1741268916.4300358
263.7890625,9578,3164,1741268916.4452443
268.6061706542969,9088,2926,1741268916.4452443
270.1769714355469,9019,2834,1741268916.4452443
270.38641357421875,8524,2663,1741268916.4452443
264.4173889160156,7781,2327,1741268916.4608374
258.5530700683594,7583,2144,1741268916.4608374
244.3112030029297,7066,2047,1741268916.4608374
233.94393920898438,6868,1870,1741268916.4608374
218.44541931152344,6533,1729,1741268916.4762425
203.57521057128906,6298,1507,1741268916.4762425
191.21827697753906,5240,1257,1741268916.4767475
178.54718017578125,4812,956,1741268916.4767475
156.45132446289062,4350,807,1741268916.4912539
128.59585571289062,3518,511,1741268916.4912539
103.56784057617188,3084,414,1741268916.49177
73.82743072509766,3201,295,1741268916.49177
46.18141174316406,3754,247,1741268916.5064077
18.116518020629883,4322,213,1741268916.5064077
5.864306449890137,4505,162,1741268916.5227106
-1.5707963705062866,4396,151,1741268916.5227106
-0.5235987901687622,3736,141,1741268916.5227106
-0.5235987901687622,3218,109,1741268916.5227106
-0.5235987901687622,2587,83,1741268916.5227106
-1.1519173383712769,2701,64,1741268916.5227106
-1.7802358865737915,1934,58,1741268916.538395
-3.9793508052825928,1395,45,1741268916.538395
-6.597344875335693,1009,31,1741268916.538395
-10.157816886901855,513,25,1741268916.538395
-16.441001892089844,-69,28,1741268916.5543373
-25.865779876708984,-694,31,1741268916.5543373
-34.871681213378906,-2183,73,1741268916.5543373
-46.2861328125,-3330,206,1741268916.5543373
-72.57079315185547,-4031,376,1741268916.5701404
-87.75515747070312,-4502,519,1741268916.5701404
-102.6253662109375,-4593,602,1741268916.5706444
-114.45869445800781,-4858,634,1741268916.5706444
-122.94099426269531,-5514,746,1741268916.5852664
-136.34512329101562,-5602,890,1741268916.5852664
-153.2050018310547,-6322,1080,1741268916.5852664
-156.03244018554688,-6822,1202,1741268916.600869
-160.64010620117188,-6670,1281,1741268916.600869
-162.62979125976562,-7162,1322,1741268916.600869
-162.21090698242188,-7298,1405,1741268916.600869
-160.0117950439453,-7479,1511,1741268916.6164372
-159.80235290527344,-7998,1577,1741268916.6164372
-160.64010620117188,-8425,1649,1741268916.6164372
-167.6563262939453,-8100,1751,1741268916.6164372
-165.77137756347656,-8789,1769,1741268916.632903
-169.64601135253906,-8277,1797,1741268916.632903
-174.46311950683594,-8591,1853,1741268916.632903
-179.07078552246094,-8329,1819,1741268916.632903
-179.4896697998047,-7958,1805,1741268916.6484034
-183.05014038085938,-7390,1801,1741268916.6484034
-185.8775634765625,-6230,1560,1741268916.6484034
-184.0973358154297,-5497,1238,1741268916.6489084
-178.6519012451172,-4632,972,1741268916.6639895
-160.4306640625,-3221,773,1741268916.6639895
-141.79055786132812,-2851,524,1741268916.6639895
-124.51179504394531,-2293,382,1741268916.6645372
-98.85545349121094,-2560,304,1741268916.680001
-78.5398178100586,-2430,243,1741268916.680001
-60.1091423034668,-1924,214,1741268916.680001
-52.464599609375,-1995,173,1741268916.680001
-44.715335845947266,-1597,119,1741268916.696226
-40.63126754760742,-1336,97,1741268916.696226
-33.82448196411133,-1054,76,1741268916.696226
-33.405601501464844,-433,58,1741268916.696226
-31.41592788696289,-98,44,1741268916.711847
-29.007373809814453,-115,34,1741268916.7123523
-23.247785568237305,-49,31,1741268916.7123523
-22.4100284576416,113,29,1741268916.7123523
-15.184365272521973,269,26,1741268916.7283225
-5.55014705657959,426,27,1741268916.7283225
4.084070682525635,432,34,1741268916.7283225
11.309734344482422,363,35,1741268916.7283225
18.325958251953125,208,36,1741268916.7428467
20.734512329101562,89,32,1741268916.7428467
19.687314987182617,-45,30,1741268916.7428467
20.943950653076172,-261,27,1741268916.7433512
18.744836807250977,-551,24,1741268916.758381
10.26253604888916,-741,28,1741268916.758381
5.445427417755127,-804,30,1741268916.7588923
-1.9896754026412964,-701,32,1741268916.7588923
-6.597344875335693,-539,34,1741268916.7735891
-8.377580642700195,-431,36,1741268916.7735891
-5.55014705657959,-395,31,1741268916.7735891
-1.1519173383712769,-327,29,1741268916.7887883
3.874630928039551,-317,28,1741268916.7887883
7.853981971740723,-173,28,1741268916.789299
13.508849143981934,-25,28,1741268916.789299
18.116518020629883,170,31,1741268916.8039346
19.687314987182617,637,41,1741268916.8039346
24.29498291015625,1773,65,1741268916.8044596
33.929203033447266,1495,81,1741268916.8044596
39.79350662231445,1534,95,1741268916.8195274
46.18141174316406,1810,109,1741268916.8195274
46.809730529785156,2281,165,1741268916.8195274
45.55309295654297,2819,196,1741268916.8200388
54.7684326171875,3243,225,1741268916.8348963
55.187313079833984,3639,293,1741268916.8348963
60.21385955810547,3776,334,1741268916.8348963
66.81120300292969,3849,360,1741268916.8348963
71.62831115722656,3842,382,1741268916.8503897
72.04719543457031,3715,390,1741268916.8503897
72.6755142211914,3895,383,1741268916.8503897
72.25662994384766,3626,377,1741268916.850894
64.821533203125,3370,309,1741268916.8654861
55.396751403808594,2668,263,1741268916.8654861
54.55899429321289,2488,179,1741268916.8654861
38.327430725097656,2124,154,1741268916.881528
30.8923282623291,1814,110,1741268916.881528
25.76106071472168,1773,92,1741268916.881528
15.498523712158203,1867,79,1741268916.881528
7.225663185119629,1700,60,1741268916.8972425
2.8274335861206055,1718,56,1741268916.8972425
0.0,1453,49,1741268916.8972425
-0.5235987901687622,1207,40,1741268916.8977942
-0.7330383062362671,942,37,1741268916.912944
-0.7330383062362671,547,31,1741268916.912944
-1.5707963705062866,345,29,1741268916.912944
-2.9321532249450684,125,29,1741268916.912944
-4.921828746795654,-19,31,1741268916.9278913
-7.9587016105651855,-270,30,1741268916.9278913
-12.147491455078125,-1265,42,1741268916.9278913
-19.37315559387207,-1921,63,1741268916.9283986
-28.274333953857422,-3291,114,1741268916.943446
-44.29645919799805,-4104,258,1741268916.943968
-59.69026184082031,-5261,439,1741268916.943968
-66.91592407226562,-5358,559,1741268916.943968
-85.97492218017578,-5549,626,1741268916.9587398
-98.64601135253906,-6042,705,1741268916.9587398
-107.65190887451172,-6619,901,1741268916.9587398
-122.73155975341797,-7339,1033,1741268916.9587398
-126.29203033447266,-8145,1367,1741268916.9745376
-131.73745727539062,-9501,1686,1741268916.9745376
-143.15191650390625,-10559,1742,1741268916.9745376
-155.40411376953125,-11460,2344,1741268916.9897296
-175.4055938720703,-11409,2671,1741268916.9897296
-195.9306640625,-11827,2804,1741268916.9902596
-219.5973358154297,-11651,3051,1741268916.9902596
-239.179931640625,-10979,3223,1741268917.004709
-257.71533203125,-10887,3432,1741268917.004709
-282.324462890625,-11897,3760,1741268917.004709
-296.3569030761719,-12078,4084,1741268917.004709
-318.24334716796875,-10962,4318,1741268917.0199304
-338.6636962890625,-10744,4388,1741268917.0199304
-354.3716735839844,-10917,4377,1741268917.0199304
-371.755126953125,-9870,4059,1741268917.0204625
-387.67254638671875,-8770,3750,1741268917.035297
-393.43212890625,-8033,3557,1741268917.035297
-402.8569030761719,-7573,3373,1741268917.035297
-404.8465881347656,-5598,2896,1741268917.0358024
-407.255126953125,-5006,2533,1741268917.0510197
-409.6636962890625,-4315,2097,1741268917.0510197
-397.62091064453125,-4132,1668,1741268917.0510197
-383.2743225097656,-3710,1365,1741268917.0510197
-369.7654724121094,-3467,1346,1741268917.066301
-359.92181396484375,-3186,1223,1741268917.066301
-344.109130859375,-3461,1214,1741268917.066301
-330.2861022949219,-3508,1268,1741268917.0668056
-309.02801513671875,-4271,1332,1741268917.08155
-294.99554443359375,-3976,1322,1741268917.08155
-283.3716735839844,-4861,1420,1741268917.08155
-280.5442199707031,-5116,1455,1741268917.0973072
-274.679931640625,-5875,1574,1741268917.0973072
-269.54864501953125,-5810,1677,1741268917.0973072
-261.06634521484375,-5549,1588,1741268917.0980957
-254.05014038085938,-5416,1491,1741268917.1130261
-244.62535095214844,-4607,1310,1741268917.1130261
-223.36724853515625,-4636,1136,1741268917.1130261
-210.38198852539062,-2420,839,1741268917.1130261
-190.48524475097656,-1054,330,1741268917.1283262
-161.58258056640625,-381,212,1741268917.1283262
-126.50146484375,115,68,1741268917.1283262
-89.43067169189453,46,34,1741268917.128831
-60.318580627441406,-191,36,1741268917.1446056
-25.446901321411133,-392,35,1741268917.1451108
-0.3141592741012573,-958,34,1741268917.1451108
15.079645156860352,-932,24,1741268917.1451108
23.14306640625,-979,16,1741268917.1599202
32.986724853515625,-1176,11,1741268917.1599202
29.94985008239746,-1450,8,1741268917.16045
27.541296005249023,-1501,6,1741268917.16045
25.551620483398438,-965,13,1741268917.1754332
25.342182159423828,-463,18,1741268917.1754332
21.46755027770996,152,28,1741268917.1759746
22.095869064331055,1529,53,1741268917.1759746
27.541296005249023,2711,141,1741268917.1912704
48.5899658203125,4325,237,1741268917.1912704
67.02064514160156,5625,475,1741268917.1912704
86.07964324951172,6139,723,1741268917.1912704
96.34217834472656,6292,829,1741268917.2069266
115.40117645263672,6479,956,1741268917.2069266
127.23450469970703,6842,1082,1741268917.2069266
131.00440979003906,7455,1171,1741268917.207459
142.4188690185547,7885,1342,1741268917.2229116
148.49261474609375,8502,1600,1741268917.2229116
152.2625274658203,8614,1702,1741268917.2229116
167.34217834472656,8354,1806,1741268917.2229116
169.33184814453125,8718,1905,1741268917.2383754
177.49998474121094,8938,1873,1741268917.23888
179.59439086914062,8898,1972,1741268917.23888
193.41738891601562,9155,2173,1741268917.23888
199.8052978515625,9193,2150,1741268917.2537649
207.2404022216797,9572,2353,1741268917.2537649
215.61798095703125,9807,2510,1741268917.254314
221.9011688232422,9847,2610,1741268917.2685988
232.26841735839844,9630,2574,1741268917.2685988
237.2949676513672,9317,2684,1741268917.2685988
242.5309600830078,8995,2672,1741268917.2685988
252.16517639160156,9134,2581,1741268917.2837617
254.36428833007812,9045,2618,1741268917.2837617
251.536865234375,8388,2679,1741268917.2837617
251.9557342529297,8443,2481,1741268917.284265
254.36428833007812,8648,2527,1741268917.298771
253.3170928955078,8140,2494,1741268917.298771
252.37461853027344,7982,2350,1741268917.298771
251.9557342529297,8190,2326,1741268917.298771
258.13421630859375,8277,2387,1741268917.3145947
254.15484619140625,8345,2262,1741268917.3145947
249.75662231445312,7981,2348,1741268917.3145947
251.7462921142578,7995,2401,1741268917.3145947
251.9557342529297,8292,2387,1741268917.3294346
248.18582153320312,8234,2256,1741268917.3294346
246.92918395996094,7787,2378,1741268917.3294346
246.92918395996094,8285,2284,1741268917.3447638
247.76695251464844,7855,2242,1741268917.345269
248.9188690185547,7993,2370,1741268917.345269
251.9557342529297,8314,2364,1741268917.345269
250.59437561035156,7616,2248,1741268917.3601618
243.89231872558594,7895,2310,1741268917.3601618
240.54129028320312,7163,2114,1741268917.3601618
235.3052978515625,7492,1955,1741268917.3601618
229.1268310546875,7538,1898,1741268917.375852
225.46163940429688,7615,1958,1741268917.375852
221.9011688232422,7651,1882,1741268917.375852
213.83775329589844,7031,1801,1741268917.375852
203.78465270996094,7505,1753,1741268917.391944
194.98818969726562,7072,1553,1741268917.391944
